"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
5203,"CA-2015-142454","2015-08-15","2015-08-19","Standard Class","RE-19450","FUR-FU-10004018","104.23",7,"0","28.1421"
2637,"CA-2015-162369","2015-08-15","2015-08-19","Standard Class","TT-21265","OFF-ST-10000046","323.1",2,"0","61.389"
9671,"CA-2015-133396","2015-08-13","2015-08-15","First Class","GK-14620","OFF-AR-10001446","64.68",7,"0.2","8.085"
7582,"CA-2015-169656","2015-08-13","2015-08-16","First Class","EJ-13720","OFF-ST-10003816","422.856",3,"0.2","15.8571"
3348,"CA-2015-112014","2015-08-13","2015-08-20","Standard Class","ON-18715","OFF-AR-10003156","50.8",5,"0","13.208"
4796,"CA-2015-120516","2015-08-13","2015-08-17","Standard Class","CK-12595","OFF-BI-10004187","5.64",3,"0","2.7072"
6260,"CA-2015-150441","2015-08-13","2015-08-17","Second Class","RA-19285","OFF-BI-10003529","11.36",4,"0","5.5664"
9575,"CA-2015-148495","2015-08-13","2015-08-13","Same Day","SF-20065","FUR-FU-10001889","31.56",3,"0","10.4148"
7200,"US-2015-156797","2015-08-11","2015-08-15","Standard Class","PO-19180","TEC-PH-10004614","138",2,"0","34.5"
5758,"CA-2015-119634","2015-08-11","2015-08-16","Standard Class","BW-11065","FUR-FU-10004270","46.152",3,"0.2","12.1149"
7199,"US-2015-156797","2015-08-11","2015-08-15","Standard Class","PO-19180","OFF-AR-10001427","11.96",2,"0","3.1096"
1618,"CA-2015-130022","2015-08-10","2015-08-16","Standard Class","JK-16120","OFF-AR-10001915","29.79",3,"0","12.5118"
6644,"US-2015-156496","2015-08-10","2015-08-16","Standard Class","WB-21850","TEC-PH-10000576","438.368",4,"0.2","38.3572"
7311,"CA-2015-121699","2015-08-10","2015-08-14","Standard Class","BD-11320","OFF-BI-10004632","64.75",5,"0","29.1375"
6646,"US-2015-156496","2015-08-10","2015-08-16","Standard Class","WB-21850","OFF-AP-10001469","133.472",4,"0.2","15.0156"
6645,"US-2015-156496","2015-08-10","2015-08-16","Standard Class","WB-21850","TEC-PH-10004188","139.944",7,"0.2","-31.4874"
1616,"CA-2015-130022","2015-08-10","2015-08-16","Standard Class","JK-16120","OFF-LA-10002787","3.75",1,"0","1.8"
1617,"CA-2015-130022","2015-08-10","2015-08-16","Standard Class","JK-16120","OFF-LA-10002043","41.4",4,"0","19.872"
1589,"CA-2015-131338","2015-08-09","2015-08-12","First Class","NP-18325","TEC-AC-10002600","247.8",4,"0","34.692"
1588,"CA-2015-131338","2015-08-09","2015-08-12","First Class","NP-18325","OFF-FA-10000992","10.65",3,"0","5.0055"
227,"CA-2015-163055","2015-08-09","2015-08-16","Standard Class","DS-13180","FUR-TA-10003748","622.45",5,"0","136.939"
226,"CA-2015-163055","2015-08-09","2015-08-16","Standard Class","DS-13180","OFF-AR-10001026","2.2",1,"0","0.968"
5035,"CA-2015-103954","2015-08-09","2015-08-13","Second Class","HR-14770","FUR-BO-10004690","687.4",5,"0","48.118"
3257,"CA-2015-155453","2015-08-09","2015-08-14","Standard Class","RA-19885","OFF-LA-10001613","4.608",2,"0.2","1.6704"
1587,"CA-2015-131338","2015-08-09","2015-08-12","First Class","NP-18325","OFF-PA-10001357","143.7",3,"0","68.976"
7124,"CA-2015-128013","2015-08-09","2015-08-16","Standard Class","MF-18250","FUR-FU-10000320","10.02",3,"0","4.4088"
1585,"CA-2015-131338","2015-08-09","2015-08-12","First Class","NP-18325","FUR-FU-10001706","6.16",2,"0","2.9568"
1584,"CA-2015-131338","2015-08-09","2015-08-12","First Class","NP-18325","FUR-FU-10002157","47.04",3,"0","18.3456"
1583,"CA-2015-131338","2015-08-09","2015-08-12","First Class","NP-18325","OFF-BI-10000545","1217.568",2,"0.2","456.588"
1581,"CA-2015-131338","2015-08-09","2015-08-12","First Class","NP-18325","FUR-TA-10002607","382.806",9,"0.4","-153.1224"
1582,"CA-2015-131338","2015-08-09","2015-08-12","First Class","NP-18325","OFF-ST-10000642","41.96",2,"0","2.9372"
228,"CA-2015-163055","2015-08-09","2015-08-16","Standard Class","DS-13180","OFF-ST-10002485","21.98",1,"0","0.2198"
1580,"CA-2015-131338","2015-08-09","2015-08-12","First Class","NP-18325","TEC-PH-10003012","307.98",2,"0","89.3142"
1586,"CA-2015-131338","2015-08-09","2015-08-12","First Class","NP-18325","TEC-PH-10000984","979.95",5,"0","274.386"
7125,"CA-2015-128013","2015-08-09","2015-08-16","Standard Class","MF-18250","OFF-PA-10001815","144.12",3,"0","69.1776"
2933,"CA-2015-168564","2015-08-08","2015-08-08","Same Day","TT-21220","FUR-CH-10000785","144.784",1,"0.2","10.8588"
2932,"CA-2015-168564","2015-08-08","2015-08-08","Same Day","TT-21220","OFF-BI-10002557","7.28",2,"0.2","2.73"
6661,"CA-2015-129322","2015-08-08","2015-08-10","Second Class","DB-13405","OFF-AR-10004587","39.66",2,"0","11.898"
6662,"CA-2015-129322","2015-08-08","2015-08-10","Second Class","DB-13405","OFF-AP-10004336","113.92",2,"0","33.0368"
6663,"CA-2015-129322","2015-08-08","2015-08-10","Second Class","DB-13405","OFF-BI-10001718","447.86",7,"0","210.4942"
2931,"CA-2015-168564","2015-08-08","2015-08-08","Same Day","TT-21220","OFF-BI-10004970","6.608",2,"0.2","2.2302"
9889,"CA-2015-127544","2015-08-08","2015-08-12","Standard Class","RD-19585","TEC-AC-10000736","79.99",1,"0","28.7964"
4466,"CA-2015-163895","2015-08-07","2015-08-11","Standard Class","NS-18640","OFF-BI-10004970","3.304",1,"0.2","1.1151"
8090,"US-2015-117492","2015-08-07","2015-08-09","First Class","NS-18640","OFF-AP-10001492","77.58",9,"0","20.1708"
6186,"CA-2015-138331","2015-08-07","2015-08-12","Standard Class","JK-15625","OFF-AR-10002952","106.8",10,"0.2","10.68"
8899,"CA-2015-163237","2015-08-07","2015-08-09","Second Class","EM-14095","TEC-PH-10003601","494.97",3,"0","148.491"
8900,"CA-2015-163237","2015-08-07","2015-08-09","Second Class","EM-14095","OFF-LA-10004545","25.06",2,"0","11.7782"
5156,"US-2015-124219","2015-08-07","2015-08-08","First Class","KW-16570","FUR-FU-10000305","212.94",3,"0","34.0704"
5155,"US-2015-124219","2015-08-07","2015-08-08","First Class","KW-16570","OFF-BI-10002215","28.4",4,"0","13.064"
5100,"CA-2015-141936","2015-08-07","2015-08-12","Standard Class","PN-18775","OFF-BI-10002194","19.152",3,"0.2","6.4638"
9545,"CA-2015-135251","2015-08-06","2015-08-10","Standard Class","RP-19270","FUR-BO-10003965","369.1992",3,"0.32","-114.0174"
2307,"CA-2015-160794","2015-08-06","2015-08-08","First Class","MS-17980","OFF-PA-10004156","27.216",3,"0.2","9.8658"
9542,"CA-2015-135251","2015-08-06","2015-08-10","Standard Class","RP-19270","OFF-LA-10004544","35.52",3,"0.2","13.32"
9543,"CA-2015-135251","2015-08-06","2015-08-10","Standard Class","RP-19270","OFF-BI-10001097","6.23",5,"0.8","-9.6565"
9544,"CA-2015-135251","2015-08-06","2015-08-10","Standard Class","RP-19270","OFF-PA-10003302","56.704",2,"0.2","19.1376"
5857,"CA-2015-112214","2015-08-05","2015-08-11","Standard Class","AH-10690","OFF-BI-10002982","1.362",1,"0.8","-2.1792"
5856,"CA-2015-112214","2015-08-05","2015-08-11","Standard Class","AH-10690","OFF-SU-10003567","23.04",3,"0.2","-4.896"
5855,"CA-2015-112214","2015-08-05","2015-08-11","Standard Class","AH-10690","OFF-ST-10001505","33.488",7,"0.2","-1.2558"
5858,"CA-2015-112214","2015-08-05","2015-08-11","Standard Class","AH-10690","FUR-FU-10002364","14.76",5,"0.6","-11.439"
4970,"CA-2015-122406","2015-08-02","2015-08-05","Second Class","BE-11455","FUR-CH-10001973","110.98",1,"0","15.5372"
4644,"CA-2015-147501","2015-08-02","2015-08-06","Standard Class","Co-12640","OFF-BI-10002003","6.368",2,"0.2","2.1492"
8180,"CA-2015-112767","2015-08-02","2015-08-06","Standard Class","DK-12985","FUR-TA-10003469","277.5",4,"0.5","-188.7"
4645,"CA-2015-147501","2015-08-02","2015-08-06","Standard Class","Co-12640","TEC-MA-10001972","558.4",2,"0.2","41.88"
4969,"CA-2015-122406","2015-08-02","2015-08-05","Second Class","BE-11455","TEC-AC-10004571","199.98",2,"0","83.9916"
4968,"CA-2015-122406","2015-08-02","2015-08-05","Second Class","BE-11455","OFF-PA-10001307","8.4",2,"0","4.116"
4967,"CA-2015-122406","2015-08-02","2015-08-05","Second Class","BE-11455","TEC-PH-10001527","128.85",3,"0","3.8655"
1505,"CA-2015-153388","2015-08-01","2015-08-07","Standard Class","PC-19000","OFF-AR-10001868","6.72",4,"0","3.36"
1506,"CA-2015-153388","2015-08-01","2015-08-07","Standard Class","PC-19000","FUR-TA-10003715","1004.976",6,"0.2","-175.8708"
1002,"CA-2015-124891","2015-07-31","2015-07-31","Same Day","RH-19495","TEC-AC-10003033","2309.65",7,"0","762.1845"
4581,"CA-2015-164427","2015-07-31","2015-08-06","Standard Class","AR-10405","TEC-AC-10004469","239.7",6,"0","105.468"
1004,"CA-2015-124891","2015-07-31","2015-07-31","Same Day","RH-19495","OFF-PA-10004621","19.44",3,"0","9.3312"
8732,"CA-2015-111017","2015-07-31","2015-08-06","Standard Class","SC-20695","OFF-SU-10002573","52.59",3,"0","15.777"
1003,"CA-2015-124891","2015-07-31","2015-07-31","Same Day","RH-19495","FUR-TA-10002903","1090.782",7,"0.4","-290.8752"
272,"CA-2015-155334","2015-07-30","2015-07-31","First Class","HA-14920","TEC-AC-10003628","209.93",7,"0","92.3692"
273,"CA-2015-155334","2015-07-30","2015-07-31","First Class","HA-14920","FUR-FU-10003274","5.28",3,"0","2.3232"
2175,"CA-2015-132507","2015-07-30","2015-08-03","Second Class","CC-12610","OFF-ST-10000943","61.792",4,"0.2","6.1792"
274,"CA-2015-155334","2015-07-30","2015-07-31","First Class","HA-14920","OFF-BI-10002557","10.92",3,"0.2","4.095"
6550,"US-2015-164966","2015-07-30","2015-08-01","First Class","GH-14410","FUR-CH-10002304","155.88",6,"0","38.97"
6218,"US-2015-129553","2015-07-27","2015-08-02","Standard Class","PG-18820","TEC-PH-10004897","29.97",3,"0","0.2997"
9964,"CA-2015-143700","2015-07-26","2015-07-26","Same Day","AS-10240","OFF-PA-10003072","10.368",2,"0.2","3.6288"
7437,"CA-2015-148180","2015-07-26","2015-07-31","Standard Class","BP-11095","OFF-AR-10002067","99.2",5,"0","25.792"
7436,"CA-2015-148180","2015-07-26","2015-07-31","Standard Class","BP-11095","OFF-BI-10003314","23.136",6,"0.2","8.3868"
7435,"CA-2015-148180","2015-07-26","2015-07-31","Standard Class","BP-11095","OFF-BI-10000605","9.144",3,"0.2","3.0861"
4318,"CA-2015-136735","2015-07-26","2015-08-02","Standard Class","HA-14920","OFF-EN-10002230","167.86",2,"0","78.8942"
8814,"CA-2015-127754","2015-07-26","2015-07-31","Standard Class","CK-12760","FUR-CH-10003199","266.352",3,"0.2","13.3176"
947,"US-2015-140200","2015-07-26","2015-07-28","First Class","CA-12775","FUR-TA-10002356","393.165",3,"0.5","-204.4458"
6825,"CA-2015-154291","2015-07-25","2015-07-29","Standard Class","YS-21880","FUR-TA-10002041","358.58",2,"0","39.4438"
2810,"CA-2015-148635","2015-07-25","2015-07-27","Second Class","MH-18025","FUR-CH-10001854","561.568",2,"0.2","28.0784"
6944,"CA-2015-139248","2015-07-25","2015-07-30","Standard Class","RD-19930","TEC-PH-10004094","623.96",5,"0.2","38.9975"
2809,"CA-2015-148635","2015-07-25","2015-07-27","Second Class","MH-18025","FUR-BO-10002213","704.9",5,"0","56.392"
2808,"CA-2015-148635","2015-07-25","2015-07-27","Second Class","MH-18025","OFF-PA-10004782","12.96",2,"0","6.2208"
2807,"CA-2015-148635","2015-07-25","2015-07-27","Second Class","MH-18025","OFF-FA-10004395","9.42",2,"0","0.471"
6824,"CA-2015-154291","2015-07-25","2015-07-29","Standard Class","YS-21880","OFF-EN-10001335","98.46",9,"0","49.23"
1070,"US-2015-150161","2015-07-25","2015-07-29","Standard Class","RB-19795","OFF-BI-10001524","25.176",4,"0.7","-18.4624"
6498,"CA-2015-103135","2015-07-24","2015-07-28","Standard Class","SS-20515","FUR-FU-10001487","20.94",3,"0","6.0726"
6500,"CA-2015-103135","2015-07-24","2015-07-28","Standard Class","SS-20515","TEC-AC-10003289","279.86",14,"0","64.3678"
6501,"CA-2015-103135","2015-07-24","2015-07-28","Standard Class","SS-20515","OFF-BI-10000069","90.06",6,"0","41.4276"
6499,"CA-2015-103135","2015-07-24","2015-07-28","Standard Class","SS-20515","OFF-BI-10000069","135.09",9,"0","62.1414"
3323,"CA-2015-120810","2015-07-23","2015-07-27","Standard Class","TH-21550","OFF-AP-10002892","68.94",3,"0","20.682"
4846,"CA-2015-124044","2015-07-23","2015-07-26","Second Class","MS-17830","OFF-BI-10003460","10.512",3,"0.2","3.6792"
3324,"CA-2015-120810","2015-07-23","2015-07-27","Standard Class","TH-21550","FUR-FU-10002253","128.82",3,"0","50.2398"
1855,"CA-2015-160472","2015-07-20","2015-07-25","Second Class","RK-19300","OFF-ST-10003442","141.4",5,"0","38.178"
1854,"CA-2015-160472","2015-07-20","2015-07-25","Second Class","RK-19300","OFF-PA-10003129","97.82",2,"0","45.9754"
1853,"CA-2015-160472","2015-07-20","2015-07-25","Second Class","RK-19300","OFF-EN-10000483","106.75",7,"0","49.105"
1852,"CA-2015-160472","2015-07-20","2015-07-25","Second Class","RK-19300","OFF-PA-10000528","26.4",5,"0","11.88"
4383,"US-2015-122784","2015-07-20","2015-07-27","Standard Class","RA-19915","OFF-BI-10000546","2.88",5,"0.8","-4.464"
4386,"US-2015-122784","2015-07-20","2015-07-27","Standard Class","RA-19915","FUR-BO-10002545","913.43",5,"0.3","-52.196"
1851,"CA-2015-160472","2015-07-20","2015-07-25","Second Class","RK-19300","TEC-AC-10002253","831.2",5,"0","124.68"
1850,"CA-2015-160472","2015-07-20","2015-07-25","Second Class","RK-19300","OFF-ST-10000464","34.76",1,"0","9.7328"
4385,"US-2015-122784","2015-07-20","2015-07-27","Standard Class","RA-19915","TEC-PH-10001557","153.584",2,"0.2","13.4386"
4384,"US-2015-122784","2015-07-20","2015-07-27","Standard Class","RA-19915","FUR-BO-10004690","384.944",4,"0.3","-126.4816"
1451,"US-2015-160150","2015-07-19","2015-07-20","First Class","TS-21085","OFF-BI-10004352","2.025",1,"0.7","-1.35"
9803,"CA-2015-122973","2015-07-18","2015-07-20","Second Class","PJ-19015","OFF-BI-10004182","3.328",2,"0.2","1.2064"
7340,"CA-2015-159590","2015-07-18","2015-07-21","First Class","KC-16255","OFF-AR-10003190","5.76",2,"0","1.6128"
5832,"CA-2015-111206","2015-07-18","2015-07-22","Standard Class","RF-19735","TEC-AC-10003095","519.96",4,"0","176.7864"
9805,"CA-2015-122973","2015-07-18","2015-07-20","Second Class","PJ-19015","FUR-FU-10002364","7.38",1,"0","2.1402"
9804,"CA-2015-122973","2015-07-18","2015-07-20","Second Class","PJ-19015","TEC-PH-10002468","135.99",1,"0","36.7173"
8551,"CA-2015-121132","2015-07-17","2015-07-24","Standard Class","VB-21745","OFF-LA-10002368","6.264",3,"0.2","2.0358"
2778,"CA-2015-138534","2015-07-17","2015-07-19","Second Class","JM-15535","FUR-BO-10003159","195.466",2,"0.15","-13.7976"
4000,"US-2015-149629","2015-07-17","2015-07-20","Second Class","MP-17965","FUR-BO-10004709","231.92",5,"0.2","5.798"
8552,"CA-2015-121132","2015-07-17","2015-07-24","Standard Class","VB-21745","OFF-FA-10004248","14.432",4,"0.2","3.4276"
2541,"CA-2015-113404","2015-07-16","2015-07-16","Same Day","EM-13810","FUR-CH-10004086","700.152",3,"0.2","78.7671"
4049,"US-2015-166520","2015-07-16","2015-07-19","First Class","KE-16420","TEC-AC-10001990","599.9",10,"0","191.968"
4602,"CA-2015-146948","2015-07-16","2015-07-20","Standard Class","MG-17890","OFF-FA-10001332","11.52",4,"0","5.4144"
4048,"US-2015-166520","2015-07-16","2015-07-19","First Class","KE-16420","OFF-PA-10000501","80.88",3,"0","39.6312"
4600,"CA-2015-146948","2015-07-16","2015-07-20","Standard Class","MG-17890","FUR-CH-10004853","150.98",1,"0","43.7842"
4601,"CA-2015-146948","2015-07-16","2015-07-20","Standard Class","MG-17890","OFF-EN-10000483","137.25",9,"0","63.135"
2540,"CA-2015-113404","2015-07-16","2015-07-16","Same Day","EM-13810","FUR-CH-10003312","1348.704",6,"0.2","-219.1644"
7864,"CA-2015-143364","2015-07-14","2015-07-19","Second Class","TG-21310","OFF-ST-10002743","272.736",3,"0.2","-64.7748"
7865,"CA-2015-143364","2015-07-14","2015-07-19","Second Class","TG-21310","OFF-PA-10001846","18.496",4,"0.2","6.7048"
7866,"CA-2015-143364","2015-07-14","2015-07-19","Second Class","TG-21310","FUR-CH-10004287","441.92",2,"0.2","49.716"
7867,"CA-2015-143364","2015-07-14","2015-07-19","Second Class","TG-21310","FUR-BO-10001608","127.764",6,"0.7","-191.646"
1702,"CA-2015-114069","2015-07-13","2015-07-15","Second Class","ND-18370","FUR-CH-10000595","1931.04",9,"0.1","321.84"
1701,"CA-2015-114069","2015-07-13","2015-07-15","Second Class","ND-18370","OFF-BI-10000320","11.808",2,"0.2","4.2804"
1758,"US-2015-107349","2015-07-13","2015-07-15","First Class","SL-20155","OFF-BI-10001765","41.568",6,"0.8","-66.5088"
1829,"US-2015-140851","2015-07-13","2015-07-15","Second Class","ND-18460","OFF-PA-10000019","38.88",6,"0","18.6624"
1703,"CA-2015-114069","2015-07-13","2015-07-15","Second Class","ND-18370","OFF-PA-10000349","9.96",2,"0","4.6812"
4547,"CA-2015-126557","2015-07-12","2015-07-17","Second Class","RL-19615","OFF-BI-10003314","1.928",2,"0.8","-2.9884"
4544,"CA-2015-126557","2015-07-12","2015-07-17","Second Class","RL-19615","FUR-CH-10004477","383.607",9,"0.3","-5.4801"
7796,"CA-2015-112711","2015-07-12","2015-07-18","Standard Class","FM-14380","TEC-PH-10000526","307.168",4,"0.2","30.7168"
4545,"CA-2015-126557","2015-07-12","2015-07-17","Second Class","RL-19615","TEC-PH-10003505","148.48",2,"0.2","16.704"
4546,"CA-2015-126557","2015-07-12","2015-07-17","Second Class","RL-19615","TEC-PH-10000526","537.544",7,"0.2","53.7544"
4548,"CA-2015-126557","2015-07-12","2015-07-17","Second Class","RL-19615","OFF-AR-10003190","6.912",3,"0.2","0.6912"
4549,"CA-2015-126557","2015-07-12","2015-07-17","Second Class","RL-19615","FUR-FU-10001861","7.76",1,"0.6","-2.134"
4550,"CA-2015-126557","2015-07-12","2015-07-17","Second Class","RL-19615","TEC-PH-10003963","659.168",4,"0.2","49.4376"
2049,"CA-2015-142237","2015-07-11","2015-07-13","First Class","CK-12595","FUR-FU-10004848","289.8",7,"0.2","36.225"
2052,"CA-2015-142237","2015-07-11","2015-07-13","First Class","CK-12595","FUR-CH-10003833","341.488",8,"0.3","-73.176"
2054,"CA-2015-142237","2015-07-11","2015-07-13","First Class","CK-12595","FUR-FU-10003142","25.344",6,"0.2","3.4848"
5041,"CA-2015-136469","2015-07-11","2015-07-12","First Class","TS-21370","OFF-BI-10004492","221.06",7,"0","103.8982"
2051,"CA-2015-142237","2015-07-11","2015-07-13","First Class","CK-12595","OFF-BI-10003669","6.48",4,"0.7","-4.752"
2461,"CA-2015-142419","2015-07-11","2015-07-13","Second Class","SC-20380","OFF-PA-10001763","29.97",3,"0","13.4865"
2053,"CA-2015-142237","2015-07-11","2015-07-13","First Class","CK-12595","OFF-AR-10003732","11.12",5,"0.2","0.834"
5039,"CA-2015-136469","2015-07-11","2015-07-12","First Class","TS-21370","FUR-TA-10001520","199.836",4,"0.3","-37.1124"
2462,"CA-2015-142419","2015-07-11","2015-07-13","Second Class","SC-20380","OFF-BI-10001597","98.352",3,"0.2","34.4232"
5040,"CA-2015-136469","2015-07-11","2015-07-12","First Class","TS-21370","TEC-PH-10001817","716",2,"0","193.32"
2050,"CA-2015-142237","2015-07-11","2015-07-13","First Class","CK-12595","OFF-BI-10004022","2.502",3,"0.7","-2.0016"
3198,"CA-2015-149384","2015-07-10","2015-07-10","Same Day","EH-13945","OFF-BI-10003196","3.366",3,"0.7","-2.244"
8089,"CA-2015-107020","2015-07-10","2015-07-14","Standard Class","MV-18190","OFF-BI-10003719","39.92",2,"0.2","12.974"
3782,"CA-2015-135314","2015-07-09","2015-07-14","Second Class","MC-17575","TEC-PH-10003072","269.982",3,"0.4","40.4973"
3686,"CA-2015-132626","2015-07-09","2015-07-14","Standard Class","BT-11680","OFF-ST-10003722","98.21",7,"0","28.4809"
3685,"CA-2015-132626","2015-07-09","2015-07-14","Standard Class","BT-11680","OFF-BI-10001634","43.68",6,"0","21.4032"
3684,"CA-2015-132626","2015-07-09","2015-07-14","Standard Class","BT-11680","OFF-BI-10004001","153.36",9,"0","70.5456"
3683,"CA-2015-132626","2015-07-09","2015-07-14","Standard Class","BT-11680","OFF-AR-10002987","79.36",4,"0","32.5376"
3682,"CA-2015-132626","2015-07-09","2015-07-14","Standard Class","BT-11680","OFF-BI-10002854","84.09",3,"0","42.045"
3681,"CA-2015-132626","2015-07-09","2015-07-14","Standard Class","BT-11680","OFF-LA-10000476","12.39",3,"0","5.6994"
3680,"CA-2015-132626","2015-07-09","2015-07-14","Standard Class","BT-11680","FUR-FU-10002918","181.96",2,"0","20.0156"
3679,"CA-2015-132626","2015-07-09","2015-07-14","Standard Class","BT-11680","TEC-MA-10002428","464.97",3,"0","209.2365"
3678,"CA-2015-132626","2015-07-09","2015-07-14","Standard Class","BT-11680","OFF-FA-10002763","15.8",4,"0","5.056"
4276,"CA-2015-123456","2015-07-09","2015-07-13","Standard Class","KN-16450","OFF-AP-10002684","48.632",2,"0.8","-121.58"
1783,"CA-2015-111094","2015-07-09","2015-07-13","Standard Class","CB-12535","OFF-BI-10001597","122.94",3,"0","59.0112"
1782,"CA-2015-111094","2015-07-09","2015-07-13","Standard Class","CB-12535","OFF-PA-10001609","6.58",2,"0","3.0268"
3455,"CA-2015-153626","2015-07-09","2015-07-14","Standard Class","EB-13870","OFF-AR-10000657","5.16",3,"0.2","0.8385"
4192,"CA-2015-129392","2015-07-08","2015-07-08","Same Day","DM-13015","OFF-PA-10004248","21.12",5,"0.2","6.6"
2416,"CA-2015-146087","2015-07-06","2015-07-11","Standard Class","PP-18955","FUR-BO-10002824","301.96",2,"0","60.392"
6838,"CA-2015-116260","2015-07-06","2015-07-12","Standard Class","BF-10975","OFF-AR-10003732","11.12",4,"0","2.8912"
1019,"CA-2015-108665","2015-07-06","2015-07-10","Standard Class","KM-16225","TEC-PH-10004188","124.95",5,"0","2.499"
1018,"CA-2015-108665","2015-07-06","2015-07-10","Standard Class","KM-16225","FUR-FU-10000965","155.82",3,"0","63.8862"
1017,"CA-2015-108665","2015-07-06","2015-07-10","Standard Class","KM-16225","FUR-FU-10002191","13.96",2,"0","6.7008"
5164,"CA-2015-161627","2015-07-06","2015-07-11","Standard Class","SJ-20215","FUR-CH-10003968","170.352",3,"0.2","-17.0352"
1020,"CA-2015-108665","2015-07-06","2015-07-10","Standard Class","KM-16225","OFF-ST-10001526","601.65",5,"0","156.429"
2636,"CA-2015-116750","2015-07-05","2015-07-10","Second Class","BF-10975","OFF-BI-10004728","7.23",5,"0.7","-5.784"
8298,"US-2015-158911","2015-07-05","2015-07-11","Standard Class","RS-19765","FUR-FU-10003829","4.928",2,"0.2","0.7392"
3003,"CA-2015-130610","2015-07-05","2015-07-10","Standard Class","VP-21730","OFF-BI-10003655","19",5,"0","8.93"
4405,"CA-2015-164336","2015-07-05","2015-07-10","Standard Class","MW-18220","TEC-AC-10002345","34.8",3,"0.2","2.175"
4406,"CA-2015-164336","2015-07-05","2015-07-10","Standard Class","MW-18220","OFF-ST-10001558","38.976",3,"0.2","-2.436"
2635,"CA-2015-116750","2015-07-05","2015-07-10","Second Class","BF-10975","FUR-FU-10003829","4.928",2,"0.2","0.7392"
8299,"US-2015-158911","2015-07-05","2015-07-11","Standard Class","RS-19765","OFF-LA-10003223","11.784",3,"0.2","4.2717"
1253,"CA-2015-154956","2015-07-04","2015-07-09","Standard Class","IM-15070","TEC-PH-10004165","1099.96",4,"0","285.9896"
7919,"CA-2015-152513","2015-07-04","2015-07-08","Second Class","JP-16135","OFF-BI-10002706","22.848",2,"0.2","7.4256"
1287,"CA-2015-124268","2015-07-04","2015-07-08","Standard Class","AD-10180","OFF-AR-10004817","15.48",3,"0","4.4892"
587,"CA-2015-128139","2015-07-03","2015-07-09","Standard Class","BD-11725","FUR-CH-10003956","70.98",1,"0","4.9686"
1053,"US-2015-153500","2015-07-03","2015-07-05","First Class","DG-13300","FUR-FU-10004460","282.888",9,"0.2","56.5776"
1052,"US-2015-153500","2015-07-03","2015-07-05","First Class","DG-13300","OFF-PA-10001307","6.72",2,"0.2","2.436"
1051,"US-2015-153500","2015-07-03","2015-07-05","First Class","DG-13300","FUR-FU-10000293","168.464",2,"0.2","-29.4812"
588,"CA-2015-128139","2015-07-03","2015-07-09","Standard Class","BD-11725","OFF-LA-10003930","294.93",3,"0","144.5157"
8849,"CA-2015-140718","2015-07-02","2015-07-04","First Class","FA-14230","TEC-PH-10003505","74.24",1,"0.2","8.352"
3493,"CA-2015-157322","2015-07-02","2015-07-06","Standard Class","RH-19600","OFF-PA-10000659","11.168",2,"0.2","3.7692"
5814,"CA-2015-150196","2015-07-02","2015-07-03","First Class","SR-20740","OFF-PA-10003797","19.44",3,"0","9.3312"
3489,"CA-2015-157322","2015-07-02","2015-07-06","Standard Class","RH-19600","FUR-CH-10004086","408.422",2,"0.3","-5.8346"
8850,"CA-2015-140718","2015-07-02","2015-07-04","First Class","FA-14230","FUR-FU-10000076","159.84",10,"0.2","45.954"
8851,"CA-2015-140718","2015-07-02","2015-07-04","First Class","FA-14230","OFF-BI-10004728","2.892",2,"0.7","-2.3136"
3490,"CA-2015-157322","2015-07-02","2015-07-06","Standard Class","RH-19600","FUR-CH-10003774","382.116",6,"0.3","-92.7996"
2508,"CA-2015-120397","2015-07-02","2015-07-02","Same Day","RB-19435","OFF-AP-10001293","32.784",4,"0.8","-85.2384"
3492,"CA-2015-157322","2015-07-02","2015-07-06","Standard Class","RH-19600","OFF-ST-10003208","435.504",3,"0.2","48.9942"
4132,"CA-2015-111703","2015-07-02","2015-07-09","Standard Class","KB-16315","OFF-PA-10000349","11.952",3,"0.2","4.0338"
4133,"CA-2015-111703","2015-07-02","2015-07-09","Standard Class","KB-16315","OFF-PA-10003349","15.552",3,"0.2","5.6376"
3491,"CA-2015-157322","2015-07-02","2015-07-06","Standard Class","RH-19600","OFF-ST-10004507","68.6",5,"0.2","6.0025"
8852,"CA-2015-140718","2015-07-02","2015-07-04","First Class","FA-14230","OFF-PA-10002250","9.392",2,"0.2","3.2872"
2205,"CA-2015-128860","2015-06-29","2015-07-05","Standard Class","SC-20725","FUR-FU-10001473","20.104",1,"0.2","1.7591"
4794,"US-2015-141684","2015-06-29","2015-07-04","Standard Class","MM-18055","OFF-PA-10002870","24.96",4,"0","11.232"
9024,"CA-2015-165799","2015-06-29","2015-07-02","First Class","SG-20470","FUR-CH-10001482","117.882",1,"0.1","1.3098"
9737,"US-2015-100069","2015-06-29","2015-07-03","Standard Class","NF-18475","TEC-PH-10004667","269.98",2,"0","72.8946"
9092,"CA-2015-162950","2015-06-28","2015-07-03","Second Class","DW-13585","OFF-PA-10003177","15.552",3,"0.2","5.4432"
9093,"CA-2015-162950","2015-06-28","2015-07-03","Second Class","DW-13585","FUR-BO-10001918","482.94",6,"0.5","-376.6932"
