"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
3497,"CA-2016-107328","2016-08-08","2016-08-15","Standard Class","CA-12055","FUR-TA-10001932","513.024",2,"0.2","12.8256"
1800,"CA-2016-121034","2016-08-08","2016-08-10","Second Class","JF-15565","OFF-FA-10000585","11.168",4,"0.2","3.6296"
3498,"CA-2016-107328","2016-08-08","2016-08-15","Standard Class","CA-12055","OFF-AP-10004487","487.92",6,"0","136.6176"
6583,"CA-2016-148516","2016-08-07","2016-08-11","Standard Class","DW-13585","TEC-AC-10003610","179.97",3,"0","86.3856"
5943,"CA-2016-151092","2016-08-06","2016-08-13","Standard Class","VG-21790","TEC-PH-10001700","211.168",4,"0.2","18.4772"
3447,"CA-2016-158869","2016-08-06","2016-08-07","First Class","AH-10690","OFF-PA-10000474","70.88",2,"0","33.3136"
9511,"CA-2016-105263","2016-08-06","2016-08-11","Standard Class","LM-17065","OFF-AR-10002399","38.34",9,"0","15.7194"
9490,"US-2016-102232","2016-08-05","2016-08-11","Standard Class","MF-17665","OFF-AR-10000538","197.05",7,"0","59.115"
1766,"CA-2016-110254","2016-08-04","2016-08-08","Standard Class","ML-17755","FUR-FU-10001591","109.8",9,"0","46.116"
4088,"CA-2016-111913","2016-08-04","2016-08-06","Second Class","LC-16930","OFF-BI-10000343","11.784",3,"0.2","3.9771"
1767,"CA-2016-110254","2016-08-04","2016-08-08","Standard Class","ML-17755","OFF-LA-10002034","9.82",2,"0","4.8118"
4087,"CA-2016-111913","2016-08-04","2016-08-06","Second Class","LC-16930","OFF-BI-10003291","20.952",3,"0.2","7.0713"
1765,"CA-2016-110254","2016-08-04","2016-08-08","Standard Class","ML-17755","OFF-LA-10004484","4.13",1,"0","1.8998"
4086,"CA-2016-111913","2016-08-04","2016-08-06","Second Class","LC-16930","TEC-PH-10002275","302.384",2,"0.2","30.2384"
1764,"CA-2016-110254","2016-08-04","2016-08-08","Standard Class","ML-17755","OFF-SU-10002573","35.06",2,"0","10.518"
2688,"US-2016-128195","2016-08-04","2016-08-05","First Class","RA-19285","OFF-BI-10002003","3.98",5,"0.8","-6.567"
6158,"CA-2016-104150","2016-08-03","2016-08-05","Second Class","AG-10330","OFF-EN-10002504","81.54",3,"0","38.3238"
6159,"CA-2016-104150","2016-08-03","2016-08-05","Second Class","AG-10330","TEC-AC-10004803","167.28",12,"0","23.4192"
5245,"CA-2016-156265","2016-08-02","2016-08-04","Second Class","BF-11020","FUR-TA-10001691","136.464",2,"0.2","15.3522"
5247,"CA-2016-156265","2016-08-02","2016-08-04","Second Class","BF-11020","OFF-BI-10000285","12.544",2,"0.2","4.704"
5246,"CA-2016-156265","2016-08-02","2016-08-04","Second Class","BF-11020","TEC-PH-10001918","333.576",3,"0.2","33.3576"
7771,"CA-2016-155978","2016-08-01","2016-08-01","Same Day","TS-21205","OFF-AP-10002892","45.96",2,"0","13.788"
7770,"CA-2016-155978","2016-08-01","2016-08-01","Same Day","TS-21205","TEC-PH-10002885","1039.728",2,"0.2","90.9762"
7102,"CA-2016-144337","2016-08-01","2016-08-05","Second Class","SG-20890","OFF-PA-10000249","19.648",2,"0.2","6.6312"
9155,"CA-2016-132990","2016-08-01","2016-08-03","Second Class","KM-16660","FUR-FU-10004864","19.312",2,"0.2","3.1382"
4672,"CA-2016-133550","2016-07-31","2016-08-06","Standard Class","KL-16645","OFF-AP-10001005","283.14",4,"0.1","72.358"
8168,"CA-2016-144148","2016-07-31","2016-08-05","Standard Class","AH-10690","FUR-TA-10002774","863.128",7,"0.2","-32.3673"
4673,"CA-2016-133550","2016-07-31","2016-08-06","Standard Class","KL-16645","TEC-PH-10004042","635.96",4,"0","165.3496"
4674,"CA-2016-133550","2016-07-31","2016-08-06","Standard Class","KL-16645","TEC-PH-10001079","118.99",1,"0","33.3172"
4675,"CA-2016-133550","2016-07-31","2016-08-06","Standard Class","KL-16645","FUR-FU-10002918","272.94",3,"0","30.0234"
2174,"CA-2016-112025","2016-07-30","2016-08-04","Standard Class","LS-16975","OFF-BI-10002353","9.264",3,"0.8","-13.896"
7908,"CA-2016-112585","2016-07-30","2016-08-02","First Class","RW-19630","OFF-AP-10003849","715.64",2,"0","178.91"
7455,"CA-2016-137743","2016-07-30","2016-08-04","Standard Class","KH-16360","OFF-LA-10003663","9.248",4,"0.2","3.1212"
7456,"CA-2016-137743","2016-07-30","2016-08-04","Standard Class","KH-16360","OFF-ST-10001780","1036.624",2,"0.2","51.8312"
8649,"CA-2016-164574","2016-07-29","2016-08-03","Standard Class","RH-19555","OFF-ST-10003816","704.76",5,"0.2","26.4285"
4879,"US-2016-131891","2016-07-29","2016-07-31","First Class","PW-19240","OFF-BI-10000201","2.214",3,"0.7","-1.476"
3445,"CA-2016-116344","2016-07-29","2016-08-02","Standard Class","JO-15145","OFF-ST-10001713","84.784",2,"0.2","-16.9568"
8650,"CA-2016-164574","2016-07-29","2016-08-03","Standard Class","RH-19555","OFF-BI-10002429","27.396",3,"0.7","-20.0904"
8633,"CA-2016-107783","2016-07-28","2016-07-29","First Class","OT-18730","OFF-BI-10000545","1369.764",6,"0.7","-913.176"
8634,"CA-2016-107783","2016-07-28","2016-07-29","First Class","OT-18730","OFF-AP-10004052","9.48",3,"0.2","0.711"
5680,"CA-2016-143924","2016-07-28","2016-08-03","Standard Class","SC-20680","OFF-PA-10002120","109.92",2,"0","53.8608"
9593,"US-2016-105452","2016-07-28","2016-08-01","Standard Class","BF-11005","FUR-FU-10003806","302.72",5,"0.6","-378.4"
9592,"US-2016-105452","2016-07-28","2016-08-01","Standard Class","BF-11005","FUR-FU-10003691","24.7",5,"0.6","-9.88"
5679,"CA-2016-143924","2016-07-28","2016-08-03","Standard Class","SC-20680","OFF-FA-10000735","20.44",7,"0","9.198"
6927,"CA-2016-140046","2016-07-28","2016-08-03","Standard Class","KM-16660","OFF-LA-10000305","18.9",3,"0","8.694"
8632,"CA-2016-107783","2016-07-28","2016-07-29","First Class","OT-18730","FUR-BO-10004409","177.45",5,"0.5","-78.078"
3581,"CA-2016-104157","2016-07-25","2016-07-29","Standard Class","MT-17815","FUR-TA-10004915","2430.08",8,"0","388.8128"
5244,"CA-2016-149454","2016-07-25","2016-07-26","First Class","KM-16375","OFF-BI-10003694","10.44",1,"0","4.8024"
3580,"CA-2016-104157","2016-07-25","2016-07-29","Standard Class","MT-17815","OFF-PA-10004665","65.5",5,"0","32.095"
3579,"CA-2016-104157","2016-07-25","2016-07-29","Standard Class","MT-17815","OFF-ST-10000321","7.89",1,"0","0.3156"
500,"CA-2016-126158","2016-07-25","2016-07-31","Standard Class","SC-20095","FUR-FU-10000073","69.3",9,"0","22.869"
5446,"CA-2016-128307","2016-07-25","2016-07-29","Standard Class","BE-11335","OFF-EN-10003040","20.936",1,"0.2","7.0659"
499,"CA-2016-126158","2016-07-25","2016-07-31","Standard Class","SC-20095","FUR-CH-10002602","241.568",2,"0.2","18.1176"
498,"CA-2016-126158","2016-07-25","2016-07-31","Standard Class","SC-20095","FUR-FU-10004864","255.76",4,"0","81.8432"
497,"CA-2016-126158","2016-07-25","2016-07-31","Standard Class","SC-20095","OFF-BI-10002498","119.616",8,"0.2","40.3704"
3010,"CA-2016-115525","2016-07-25","2016-07-29","Standard Class","RR-19525","OFF-AP-10000026","243.88",5,"0.2","27.4365"
2156,"CA-2016-111115","2016-07-25","2016-07-27","Second Class","LB-16735","OFF-FA-10000624","21.48",6,"0","10.74"
3106,"CA-2016-103037","2016-07-25","2016-07-29","Standard Class","KH-16630","OFF-LA-10004345","15.712",4,"0.2","5.6956"
1987,"CA-2016-147417","2016-07-25","2016-07-27","First Class","CB-12415","TEC-CO-10001449","1439.976",4,"0.4","191.9968"
9891,"US-2016-115441","2016-07-25","2016-07-28","Second Class","SH-19975","OFF-PA-10004996","20.62",2,"0","9.6914"
9892,"US-2016-115441","2016-07-25","2016-07-28","Second Class","SH-19975","TEC-AC-10003116","124.25",7,"0","48.4575"
9893,"US-2016-115441","2016-07-25","2016-07-28","Second Class","SH-19975","TEC-PH-10002262","297.55",5,"0","83.314"
9894,"US-2016-115441","2016-07-25","2016-07-28","Second Class","SH-19975","FUR-CH-10004626","403.56",4,"0","96.8544"
9895,"US-2016-115441","2016-07-25","2016-07-28","Second Class","SH-19975","FUR-FU-10001756","95.2",5,"0","27.608"
8309,"CA-2016-149335","2016-07-25","2016-07-25","Same Day","BC-11125","OFF-AR-10001419","37.17",9,"0","11.151"
6762,"CA-2016-162943","2016-07-24","2016-07-26","Second Class","DB-12970","FUR-CH-10001708","253.764",2,"0.1","31.0156"
8741,"CA-2016-102498","2016-07-24","2016-07-25","First Class","JG-15160","OFF-AR-10004456","73.2",5,"0","21.228"
836,"CA-2016-165316","2016-07-23","2016-07-27","Standard Class","JB-15400","TEC-MA-10004002","265.475",1,"0.5","-111.4995"
835,"CA-2016-165316","2016-07-23","2016-07-27","Standard Class","JB-15400","OFF-AP-10003266","23.696",2,"0.2","6.5164"
7073,"CA-2016-112256","2016-07-23","2016-07-28","Standard Class","CK-12205","OFF-PA-10004355","5.184",1,"0.2","1.8144"
7072,"CA-2016-112256","2016-07-23","2016-07-28","Standard Class","CK-12205","OFF-AR-10001216","4.448",2,"0.2","0.3336"
4237,"CA-2016-162404","2016-07-23","2016-07-27","Standard Class","NF-18475","OFF-BI-10000948","11.416",4,"0.8","-18.8364"
7074,"CA-2016-112256","2016-07-23","2016-07-28","Standard Class","CK-12205","OFF-AR-10001953","175.92",5,"0.2","15.393"
834,"CA-2016-165316","2016-07-23","2016-07-27","Standard Class","JB-15400","OFF-AR-10002956","35.216",2,"0.2","2.6412"
7076,"CA-2016-112256","2016-07-23","2016-07-28","Standard Class","CK-12205","OFF-SU-10001165","13.344",2,"0.2","1.0008"
7075,"CA-2016-112256","2016-07-23","2016-07-28","Standard Class","CK-12205","OFF-BI-10004364","4.752",4,"0.8","-8.316"
8705,"CA-2016-111318","2016-07-23","2016-07-26","First Class","IL-15100","TEC-PH-10004100","115.136",8,"0.2","11.5136"
4444,"US-2016-111290","2016-07-22","2016-07-26","Standard Class","DK-13375","OFF-PA-10002262","32.4",5,"0","15.552"
8757,"CA-2016-114307","2016-07-22","2016-07-26","Standard Class","MF-17665","OFF-AP-10002350","37.68",2,"0","10.5504"
1117,"CA-2016-144855","2016-07-22","2016-07-24","Second Class","DL-13495","OFF-LA-10003766","6.3",2,"0","3.024"
1527,"CA-2016-122392","2016-07-22","2016-07-27","Standard Class","CJ-12010","OFF-AR-10002221","4.16",2,"0.2","0.364"
5453,"CA-2016-140613","2016-07-22","2016-07-29","Standard Class","KN-16705","OFF-SU-10004261","86.2",5,"0","24.998"
8760,"CA-2016-114307","2016-07-22","2016-07-26","Standard Class","MF-17665","OFF-BI-10002012","5.4",3,"0","2.592"
8759,"CA-2016-114307","2016-07-22","2016-07-26","Standard Class","MF-17665","FUR-FU-10000794","27.42",3,"0","9.3228"
1528,"CA-2016-122392","2016-07-22","2016-07-27","Standard Class","CJ-12010","FUR-FU-10002456","11.648",2,"0.2","3.3488"
8758,"CA-2016-114307","2016-07-22","2016-07-26","Standard Class","MF-17665","OFF-PA-10004100","51.84",8,"0","24.8832"
4443,"US-2016-111290","2016-07-22","2016-07-26","Standard Class","DK-13375","OFF-AR-10001761","29.2",5,"0","10.512"
4442,"US-2016-111290","2016-07-22","2016-07-26","Standard Class","DK-13375","OFF-ST-10001932","965.85",5,"0","135.219"
4441,"US-2016-111290","2016-07-22","2016-07-26","Standard Class","DK-13375","TEC-AC-10004975","109.95",1,"0","36.2835"
5665,"CA-2016-141957","2016-07-21","2016-07-21","Same Day","JG-15310","OFF-BI-10001116","11.088",7,"0.7","-8.1312"
5667,"CA-2016-141957","2016-07-21","2016-07-21","Same Day","JG-15310","OFF-ST-10004340","99.488",2,"0.2","8.7052"
6561,"CA-2016-160941","2016-07-21","2016-07-26","Standard Class","DK-12835","OFF-LA-10003766","3.15",1,"0","1.512"
5833,"CA-2016-142895","2016-07-21","2016-07-26","Standard Class","BP-11290","OFF-LA-10000262","6.264",3,"0.2","2.0358"
5666,"CA-2016-141957","2016-07-21","2016-07-21","Same Day","JG-15310","OFF-ST-10002276","66.688",1,"0.2","4.168"
6560,"CA-2016-160941","2016-07-21","2016-07-26","Standard Class","DK-12835","OFF-EN-10003001","419.9",5,"0","197.353"
5834,"CA-2016-142895","2016-07-21","2016-07-26","Standard Class","BP-11290","FUR-CH-10002961","363.92",5,"0.2","0"
2071,"CA-2016-146521","2016-07-21","2016-07-23","Second Class","CC-12610","OFF-BI-10000301","1.941",1,"0.7","-1.294"
5664,"CA-2016-141957","2016-07-21","2016-07-21","Same Day","JG-15310","OFF-AR-10000914","18.656",2,"0.2","1.3992"
7987,"CA-2016-137939","2016-07-20","2016-07-23","Second Class","PJ-19015","TEC-PH-10003589","89.95",5,"0","43.176"
5990,"CA-2016-163776","2016-07-19","2016-07-25","Standard Class","JS-16030","FUR-BO-10003546","504.9",5,"0","126.225"
5987,"CA-2016-163776","2016-07-19","2016-07-25","Standard Class","JS-16030","OFF-ST-10002485","87.92",4,"0","0.8792"
5986,"CA-2016-163776","2016-07-19","2016-07-25","Standard Class","JS-16030","OFF-BI-10003007","77.56",2,"0","35.6776"
5989,"CA-2016-163776","2016-07-19","2016-07-25","Standard Class","JS-16030","OFF-BI-10000404","8.6",1,"0","4.042"
7278,"CA-2016-157217","2016-07-19","2016-07-21","First Class","TC-21535","TEC-PH-10002070","35.984",2,"0.2","4.498"
5988,"CA-2016-163776","2016-07-19","2016-07-25","Standard Class","JS-16030","OFF-PA-10001033","245.94",6,"0","120.5106"
7279,"CA-2016-157217","2016-07-19","2016-07-21","First Class","TC-21535","TEC-AC-10003095","389.97",3,"0","132.5898"
5985,"CA-2016-163776","2016-07-19","2016-07-25","Standard Class","JS-16030","FUR-FU-10001185","185.58",6,"0","76.0878"
1203,"CA-2016-114727","2016-07-18","2016-07-24","Standard Class","LS-16945","FUR-CH-10002331","854.352",3,"0.2","10.6794"
1204,"CA-2016-114727","2016-07-18","2016-07-24","Standard Class","LS-16945","OFF-ST-10002292","593.568",2,"0.2","0"
1205,"CA-2016-114727","2016-07-18","2016-07-24","Standard Class","LS-16945","OFF-ST-10000689","338.04",3,"0.2","-33.804"
8141,"CA-2016-102561","2016-07-18","2016-07-22","Standard Class","NK-18490","OFF-PA-10004971","18.496",4,"0.2","6.7048"
3661,"CA-2016-161676","2016-07-18","2016-07-23","Standard Class","JP-15460","OFF-SU-10004782","33.8",5,"0.2","4.225"
6848,"CA-2016-162110","2016-07-18","2016-07-22","Standard Class","NP-18670","TEC-PH-10001924","55.992",1,"0.2","3.4995"
1842,"CA-2016-157763","2016-07-18","2016-07-23","Standard Class","KH-16330","FUR-CH-10000988","140.81",1,"0","39.4268"
4730,"CA-2016-124681","2016-07-18","2016-07-23","Second Class","SV-20935","TEC-AC-10000487","15.576",3,"0.2","3.3099"
8139,"CA-2016-102561","2016-07-18","2016-07-22","Standard Class","NK-18490","OFF-AR-10001545","11.264",8,"0.2","1.2672"
8140,"CA-2016-102561","2016-07-18","2016-07-22","Standard Class","NK-18490","OFF-ST-10001476","284.08",10,"0.2","24.857"
1201,"CA-2016-114727","2016-07-18","2016-07-24","Standard Class","LS-16945","FUR-CH-10002335","544.008",3,"0.2","40.8006"
1202,"CA-2016-114727","2016-07-18","2016-07-24","Standard Class","LS-16945","OFF-BI-10004967","1.872",3,"0.7","-1.4352"
6274,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","FUR-FU-10001847","12.42",3,"0","4.4712"
6279,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","TEC-PH-10000148","20.784",2,"0.2","-4.6764"
7842,"CA-2016-116603","2016-07-17","2016-07-22","Standard Class","AT-10735","OFF-AP-10002892","45.96",2,"0","13.788"
2048,"CA-2016-131835","2016-07-17","2016-07-21","Standard Class","MC-17590","OFF-PA-10004071","55.48",1,"0","26.6304"
2046,"CA-2016-131835","2016-07-17","2016-07-21","Standard Class","MC-17590","OFF-AP-10004487","162.64",2,"0","45.5392"
3112,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-ST-10000078","265.17",1,"0","47.7306"
3111,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-PA-10001934","51.84",8,"0","25.4016"
3110,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-PA-10001892","7.64",1,"0","3.7436"
3109,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-ST-10002344","242.94",3,"0","4.8588"
6275,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","TEC-AC-10004595","428.4",3,"0","89.964"
6276,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","FUR-FU-10004164","24.75",5,"0","10.89"
6277,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","OFF-LA-10001074","87.71",7,"0","41.2237"
6278,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","OFF-ST-10000604","69.52",2,"0","17.38"
43,"CA-2016-101343","2016-07-17","2016-07-22","Standard Class","RA-19885","OFF-ST-10003479","77.88",2,"0","3.894"
3108,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-PA-10001471","21.93",3,"0","10.0878"
6280,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","OFF-BI-10000042","12.816",3,"0.2","4.1652"
2047,"CA-2016-131835","2016-07-17","2016-07-21","Standard Class","MC-17590","TEC-PH-10001760","597",3,"0","280.59"
189,"CA-2016-157000","2016-07-16","2016-07-22","Standard Class","AM-10360","OFF-PA-10001950","20.016",3,"0.2","6.255"
3365,"CA-2016-130050","2016-07-16","2016-07-18","Second Class","MC-17425","FUR-FU-10001940","9.552",3,"0.6","-3.8208"
188,"CA-2016-157000","2016-07-16","2016-07-22","Standard Class","AM-10360","OFF-ST-10001328","37.224",3,"0.2","3.7224"
601,"US-2016-100720","2016-07-16","2016-07-21","Standard Class","CK-12205","TEC-PH-10003963","494.376",4,"0.4","-115.3544"
6968,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","OFF-PA-10001461","60.12",9,"0","28.8576"
600,"US-2016-100720","2016-07-16","2016-07-21","Standard Class","CK-12205","TEC-PH-10001425","143.982",3,"0.4","-28.7964"
6967,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","OFF-BI-10002764","6.46",2,"0","3.1654"
6966,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","TEC-AC-10000358","75.98",2,"0","18.2352"
6964,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","OFF-AR-10003338","22.32",3,"0","5.58"
6963,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","OFF-EN-10001509","10.2",5,"0","4.794"
6965,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","OFF-BI-10004728","24.1",5,"0","11.086"
602,"US-2016-100720","2016-07-16","2016-07-21","Standard Class","CK-12205","OFF-SU-10001574","5.84",2,"0.2","0.73"
2238,"CA-2016-122322","2016-07-15","2016-07-21","Standard Class","RH-19510","OFF-SU-10000952","44.4",5,"0","12.432"
7932,"US-2016-168095","2016-07-15","2016-07-20","Standard Class","MC-17425","FUR-CH-10004886","230.28",3,"0.2","23.028"
7933,"US-2016-168095","2016-07-15","2016-07-20","Standard Class","MC-17425","OFF-PA-10003641","105.52",5,"0.2","34.294"
7225,"CA-2016-109953","2016-07-14","2016-07-18","Standard Class","RB-19360","OFF-AP-10002998","151.62",7,"0","50.0346"
1208,"CA-2016-137050","2016-07-14","2016-07-18","Second Class","SW-20755","OFF-BI-10002160","9.144",3,"0.2","3.2004"
1306,"CA-2016-101966","2016-07-14","2016-07-16","Second Class","BM-11785","TEC-PH-10003437","419.944",7,"0.2","52.493"
599,"CA-2016-120180","2016-07-14","2016-07-16","First Class","TP-21130","OFF-SU-10004115","11.632",2,"0.2","1.0178"
2187,"CA-2016-101378","2016-07-14","2016-07-14","Same Day","RH-19600","TEC-AC-10002345","29",2,"0","7.25"
6957,"CA-2016-157588","2016-07-14","2016-07-19","Standard Class","AR-10570","OFF-BI-10003963","36.4",5,"0","17.108"
6958,"CA-2016-157588","2016-07-14","2016-07-19","Standard Class","AR-10570","FUR-FU-10004848","51.75",1,"0","15.525"
7226,"CA-2016-109953","2016-07-14","2016-07-18","Standard Class","RB-19360","FUR-FU-10000073","30.8",4,"0","10.164"
7224,"CA-2016-109953","2016-07-14","2016-07-18","Standard Class","RB-19360","TEC-PH-10004093","110.376",3,"0.2","12.4173"
1207,"CA-2016-137050","2016-07-14","2016-07-18","Second Class","SW-20755","OFF-ST-10004634","11.21",1,"0","3.363"
1212,"CA-2016-137050","2016-07-14","2016-07-18","Second Class","SW-20755","FUR-BO-10004695","579.136",4,"0.2","21.7176"
1210,"CA-2016-137050","2016-07-14","2016-07-18","Second Class","SW-20755","OFF-AR-10004999","41.86",7,"0","10.465"
6666,"CA-2016-115483","2016-07-14","2016-07-18","Second Class","JS-15880","OFF-PA-10001497","219.84",5,"0.2","79.692"
542,"CA-2016-136924","2016-07-14","2016-07-17","First Class","ES-14080","TEC-PH-10002262","380.864",8,"0.2","38.0864"
4682,"CA-2016-169215","2016-07-14","2016-07-18","Second Class","RE-19450","OFF-FA-10000936","29.61",9,"0","13.3245"
2154,"CA-2016-117282","2016-07-14","2016-07-18","Standard Class","DR-12880","OFF-BI-10004094","14.16",2,"0.2","5.133"
1209,"CA-2016-137050","2016-07-14","2016-07-18","Second Class","SW-20755","OFF-FA-10002988","14.07",7,"0","6.8943"
1211,"CA-2016-137050","2016-07-14","2016-07-18","Second Class","SW-20755","OFF-BI-10001031","8.544",2,"0.2","2.8836"
478,"CA-2016-103891","2016-07-12","2016-07-19","Standard Class","KH-16690","TEC-PH-10000149","95.76",6,"0.2","7.182"
4823,"CA-2016-134222","2016-07-10","2016-07-11","Same Day","NZ-18565","OFF-BI-10001658","44.856",6,"0.7","-35.8848"
536,"CA-2016-126613","2016-07-10","2016-07-16","Standard Class","AA-10375","OFF-ST-10001325","16.768",2,"0.2","1.4672"
7238,"CA-2016-164924","2016-07-10","2016-07-10","Same Day","EA-14035","TEC-MA-10000904","341.991",3,"0.7","-319.1916"
1733,"US-2016-131149","2016-07-10","2016-07-14","Standard Class","LH-17155","OFF-ST-10000689","338.04",3,"0.2","-33.804"
1734,"US-2016-131149","2016-07-10","2016-07-14","Standard Class","LH-17155","OFF-AR-10002135","154.24",4,"0.2","17.352"
1412,"CA-2016-136329","2016-07-09","2016-07-13","Standard Class","JD-15895","FUR-CH-10002335","408.006",2,"0.1","72.5344"
1413,"CA-2016-136329","2016-07-09","2016-07-13","Standard Class","JD-15895","FUR-FU-10000723","165.28",4,"0","14.8752"
1941,"CA-2016-112109","2016-07-08","2016-07-12","Standard Class","JE-15715","FUR-CH-10004287","662.88",3,"0.2","74.574"
3815,"CA-2016-152471","2016-07-08","2016-07-08","Same Day","ZD-21925","TEC-PH-10002824","823.96",5,"0.2","51.4975"
1940,"CA-2016-112109","2016-07-08","2016-07-12","Standard Class","JE-15715","OFF-BI-10001634","8.736",4,"0.7","-6.1152"
1939,"CA-2016-112109","2016-07-08","2016-07-12","Standard Class","JE-15715","OFF-ST-10001505","33.488",7,"0.2","-1.2558"
1938,"CA-2016-112109","2016-07-08","2016-07-12","Standard Class","JE-15715","OFF-BI-10002082","19.968",2,"0.7","-13.312"
1924,"CA-2016-156685","2016-07-08","2016-07-10","Second Class","SC-20230","OFF-AR-10000588","47.616",3,"0.2","3.5712"
1923,"CA-2016-156685","2016-07-08","2016-07-10","Second Class","SC-20230","TEC-PH-10004345","863.64",9,"0.2","107.955"
3255,"CA-2016-155474","2016-07-08","2016-07-14","Standard Class","CC-12220","TEC-PH-10001580","107.984",1,"0.2","9.4486"
7604,"CA-2016-152520","2016-07-08","2016-07-12","Standard Class","TH-21115","OFF-PA-10000289","12.96",2,"0","6.2208"
3816,"CA-2016-152471","2016-07-08","2016-07-08","Same Day","ZD-21925","OFF-PA-10004965","15.984",2,"0.2","4.995"
3256,"CA-2016-155474","2016-07-08","2016-07-14","Standard Class","CC-12220","OFF-BI-10004209","19.296",3,"0.2","6.03"
8797,"CA-2016-106397","2016-07-07","2016-07-13","Standard Class","MJ-17740","OFF-PA-10003441","12.96",2,"0","6.2208"
6524,"CA-2016-129308","2016-07-07","2016-07-13","Standard Class","CC-12100","OFF-LA-10002945","10.08",2,"0.2","3.276"
2372,"CA-2016-159940","2016-07-07","2016-07-11","Second Class","BF-11020","FUR-FU-10004973","60.288",8,"0.6","-27.1296"
2373,"CA-2016-159940","2016-07-07","2016-07-11","Second Class","BF-11020","OFF-FA-10000936","2.632",1,"0.2","0.8225"
2374,"CA-2016-159940","2016-07-07","2016-07-11","Second Class","BF-11020","OFF-PA-10001609","23.688",9,"0.2","7.6986"
2375,"CA-2016-159940","2016-07-07","2016-07-11","Second Class","BF-11020","FUR-CH-10000785","253.372",2,"0.3","-14.4784"
8798,"CA-2016-106397","2016-07-07","2016-07-13","Standard Class","MJ-17740","OFF-AR-10004602","45.98",2,"0","12.8744"
725,"CA-2016-114713","2016-07-07","2016-07-12","Standard Class","SC-20695","OFF-SU-10004664","45.584",7,"0.2","5.1282"
1799,"CA-2016-100965","2016-07-07","2016-07-11","Standard Class","RM-19375","FUR-FU-10003039","215.65",5,"0","73.321"
3983,"CA-2016-135265","2016-07-07","2016-07-09","Second Class","CC-12370","FUR-CH-10003061","287.968",4,"0.2","-3.5996"
3984,"CA-2016-135265","2016-07-07","2016-07-09","Second Class","CC-12370","TEC-CO-10003763","2799.96",5,"0.2","944.9865"
3985,"CA-2016-135265","2016-07-07","2016-07-09","Second Class","CC-12370","OFF-PA-10002923","48.94",1,"0","24.47"
6527,"CA-2016-129308","2016-07-07","2016-07-13","Standard Class","CC-12100","OFF-BI-10001308","9.42",5,"0.7","-7.85"
6526,"CA-2016-129308","2016-07-07","2016-07-13","Standard Class","CC-12100","OFF-BI-10001525","5.715",5,"0.7","-4.7625"
6525,"CA-2016-129308","2016-07-07","2016-07-13","Standard Class","CC-12100","TEC-PH-10002310","59.994",1,"0.4","-12.9987"
5937,"CA-2016-103107","2016-07-04","2016-07-04","Same Day","RB-19465","TEC-PH-10001198","177.48",3,"0.2","19.9665"
5938,"CA-2016-103107","2016-07-04","2016-07-04","Same Day","RB-19465","TEC-PH-10002564","71.976",3,"0.2","8.997"
4455,"CA-2016-147137","2016-07-04","2016-07-06","First Class","AA-10645","OFF-ST-10002486","27.92",4,"0","0.5584"
4454,"CA-2016-147137","2016-07-04","2016-07-06","First Class","AA-10645","FUR-BO-10001811","1279.165",5,"0.15","225.735"
4453,"CA-2016-147137","2016-07-04","2016-07-06","First Class","AA-10645","OFF-EN-10003567","43.96",2,"0","20.6612"
4452,"CA-2016-147137","2016-07-04","2016-07-06","First Class","AA-10645","FUR-FU-10000221","25.4",5,"0","8.636"
5936,"CA-2016-103107","2016-07-04","2016-07-04","Same Day","RB-19465","FUR-FU-10000221","25.4",5,"0","8.636"
3565,"CA-2016-130029","2016-07-03","2016-07-06","First Class","GT-14755","OFF-PA-10000552","12.96",2,"0","6.2208"
3566,"CA-2016-130029","2016-07-03","2016-07-06","First Class","GT-14755","OFF-FA-10001135","3.96",2,"0","0.0792"
8049,"CA-2016-168543","2016-07-03","2016-07-07","Standard Class","DK-13225","OFF-AP-10000938","706.86",7,"0","197.9208"
9773,"CA-2016-104983","2016-07-03","2016-07-03","Same Day","FM-14215","OFF-PA-10000167","123.92",5,"0.2","38.725"
