"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
9500,"CA-2017-118213","2017-11-05","2017-11-07","First Class","AB-10060","OFF-PA-10003673","67.8",10,"0","31.188"
9469,"CA-2017-102925","2017-11-05","2017-11-10","Second Class","CD-12280","OFF-PA-10001870","12.96",2,"0","6.2208"
9471,"CA-2017-102925","2017-11-05","2017-11-10","Second Class","CD-12280","TEC-PH-10001448","99.98",2,"0","3.9992"
3349,"CA-2017-154732","2017-11-05","2017-11-07","First Class","AH-10195","OFF-BI-10000474","16.03",5,"0.8","-25.648"
9468,"CA-2017-102925","2017-11-05","2017-11-10","Second Class","CD-12280","FUR-TA-10003469","166.5",2,"0.4","-66.6"
9467,"CA-2017-102925","2017-11-05","2017-11-10","Second Class","CD-12280","OFF-BI-10002735","164.688",6,"0.2","55.5822"
9227,"CA-2017-121160","2017-11-04","2017-11-04","Same Day","FM-14290","OFF-ST-10002485","52.752",3,"0.2","-12.5286"
685,"US-2017-168116","2017-11-04","2017-11-04","Same Day","GT-14635","OFF-AP-10002457","167.44",2,"0.2","14.651"
684,"US-2017-168116","2017-11-04","2017-11-04","Same Day","GT-14635","TEC-MA-10004125","7999.98",4,"0.5","-3839.9904"
8913,"CA-2017-102610","2017-11-04","2017-11-08","Standard Class","CA-12265","OFF-BI-10004364","3.564",2,"0.7","-2.97"
8912,"CA-2017-102610","2017-11-04","2017-11-08","Standard Class","CA-12265","TEC-PH-10000127","143.928",9,"0.2","-32.3838"
8911,"CA-2017-102610","2017-11-04","2017-11-08","Standard Class","CA-12265","TEC-AC-10000303","95.976",3,"0.2","15.5961"
9761,"CA-2017-159135","2017-11-04","2017-11-08","Standard Class","KM-16375","OFF-AR-10000657","4.3",2,"0","1.419"
9226,"CA-2017-121160","2017-11-04","2017-11-04","Same Day","FM-14290","OFF-BI-10004040","4.144",4,"0.8","-6.4232"
838,"US-2017-156083","2017-11-04","2017-11-11","Standard Class","JL-15175","OFF-PA-10001560","9.664",2,"0.2","3.2616"
1411,"CA-2017-105144","2017-11-04","2017-11-11","Standard Class","SZ-20035","OFF-LA-10003923","23.68",2,"0.2","8.88"
3799,"CA-2017-147760","2017-11-04","2017-11-05","First Class","KL-16555","FUR-TA-10004575","523.764",3,"0.4","-192.0468"
3800,"CA-2017-147760","2017-11-04","2017-11-05","First Class","KL-16555","TEC-PH-10002483","1359.96",5,"0.2","118.9965"
9224,"CA-2017-121160","2017-11-04","2017-11-04","Same Day","FM-14290","OFF-BI-10001308","7.536",6,"0.8","-13.188"
9606,"US-2017-122672","2017-11-04","2017-11-09","Standard Class","HG-14965","TEC-AC-10002323","70.72",4,"0.2","-6.188"
9607,"US-2017-122672","2017-11-04","2017-11-09","Standard Class","HG-14965","OFF-ST-10002344","194.352",3,"0.2","-43.7292"
9225,"CA-2017-121160","2017-11-04","2017-11-04","Same Day","FM-14290","OFF-BI-10003094","1.408",2,"0.8","-2.3232"
8914,"CA-2017-102610","2017-11-04","2017-11-08","Standard Class","CA-12265","OFF-LA-10002195","4.928",2,"0.2","1.7248"
7998,"US-2017-105998","2017-11-03","2017-11-05","First Class","CR-12580","FUR-TA-10001095","1673.184",12,"0.2","20.9148"
8048,"CA-2017-130834","2017-11-03","2017-11-06","Second Class","JM-16195","OFF-PA-10003673","16.272",3,"0.2","5.2884"
2908,"CA-2017-121615","2017-11-03","2017-11-09","Standard Class","DL-12925","OFF-ST-10001325","52.4",5,"0","14.148"
7997,"US-2017-105998","2017-11-03","2017-11-05","First Class","CR-12580","TEC-AC-10004469","199.75",5,"0","87.89"
415,"CA-2017-142636","2017-11-03","2017-11-07","Standard Class","KC-16675","OFF-PA-10000157","139.86",7,"0","65.7342"
6352,"CA-2017-161130","2017-11-03","2017-11-08","Standard Class","BF-11275","TEC-PH-10002549","361.376",2,"0.2","27.1032"
762,"CA-2017-126046","2017-11-03","2017-11-07","Standard Class","JC-16105","OFF-LA-10004484","12.39",3,"0","5.6994"
8305,"CA-2017-135419","2017-11-03","2017-11-09","Standard Class","BG-11740","FUR-TA-10001086","486.368",4,"0.2","36.4776"
8821,"CA-2017-100622","2017-11-03","2017-11-07","Standard Class","DK-13090","TEC-CO-10003236","959.984",2,"0.2","311.9948"
7716,"US-2017-101518","2017-11-03","2017-11-08","Standard Class","PB-19105","TEC-AC-10001553","40.776",3,"0.2","0.5097"
8822,"CA-2017-100622","2017-11-03","2017-11-07","Standard Class","DK-13090","OFF-BI-10002982","4.086",2,"0.7","-2.9964"
5249,"US-2017-110989","2017-11-03","2017-11-05","Second Class","EJ-14155","TEC-AC-10002345","43.5",3,"0","10.875"
8823,"CA-2017-100622","2017-11-03","2017-11-07","Standard Class","DK-13090","OFF-AR-10004010","55.984",2,"0.2","4.1988"
2909,"CA-2017-121615","2017-11-03","2017-11-09","Standard Class","DL-12925","OFF-LA-10001771","14.94",3,"0","6.8724"
8824,"CA-2017-100622","2017-11-03","2017-11-07","Standard Class","DK-13090","OFF-PA-10002947","10.688",2,"0.2","3.7408"
2803,"CA-2017-143329","2017-11-03","2017-11-08","Standard Class","DL-13330","FUR-FU-10000629","41.37",3,"0","17.3754"
2907,"CA-2017-121615","2017-11-03","2017-11-09","Standard Class","DL-12925","OFF-PA-10000327","8.56",2,"0","3.852"
5700,"CA-2017-148320","2017-11-03","2017-11-08","Standard Class","PG-18895","OFF-PA-10003022","35.88",6,"0","17.5812"
8294,"US-2017-168802","2017-11-03","2017-11-07","Standard Class","JO-15145","OFF-BI-10002393","18.368",4,"0.2","5.9696"
5424,"CA-2017-103009","2017-11-03","2017-11-05","Second Class","PJ-18835","OFF-PA-10001215","26.4",5,"0","11.88"
4264,"CA-2017-110429","2017-11-03","2017-11-08","Standard Class","DM-13015","OFF-BI-10000216","11.673",3,"0.7","-7.782"
326,"CA-2017-153339","2017-11-03","2017-11-05","Second Class","DJ-13510","FUR-FU-10001967","15.992",1,"0.2","0.9995"
416,"CA-2017-142636","2017-11-03","2017-11-07","Standard Class","KC-16675","FUR-CH-10001891","307.136",4,"0.2","26.8744"
6823,"US-2017-115609","2017-11-02","2017-11-07","Standard Class","CS-12505","OFF-AP-10003040","168.1",5,"0","43.706"
6258,"CA-2017-141425","2017-11-02","2017-11-06","Second Class","AR-10825","OFF-SU-10000646","384.592",2,"0.2","-81.7258"
8021,"CA-2017-167227","2017-11-02","2017-11-05","First Class","NP-18670","OFF-PA-10001838","11.76",2,"0","5.7624"
8020,"CA-2017-167227","2017-11-02","2017-11-05","First Class","NP-18670","OFF-AP-10001962","83.9",10,"0","20.975"
5503,"CA-2017-127782","2017-11-02","2017-11-06","Standard Class","TH-21115","FUR-FU-10001847","3.312",1,"0.2","0.6624"
4590,"US-2017-163790","2017-11-02","2017-11-04","Second Class","NL-18310","OFF-ST-10001511","452.55",7,"0","22.6275"
4589,"US-2017-163790","2017-11-02","2017-11-04","Second Class","NL-18310","FUR-FU-10002508","25.02",3,"0","10.5084"
4588,"US-2017-163790","2017-11-02","2017-11-04","Second Class","NL-18310","OFF-FA-10004838","5.58",3,"0","0.1674"
4587,"US-2017-163790","2017-11-02","2017-11-04","Second Class","NL-18310","OFF-BI-10003718","590.352",6,"0.2","206.6232"
5504,"CA-2017-127782","2017-11-02","2017-11-06","Standard Class","TH-21115","OFF-AP-10001962","20.136",3,"0.2","1.2585"
5505,"CA-2017-127782","2017-11-02","2017-11-06","Standard Class","TH-21115","OFF-EN-10003845","8.856",3,"0.2","2.8782"
4586,"US-2017-163790","2017-11-02","2017-11-04","Second Class","NL-18310","OFF-AR-10003469","8.8",5,"0","4.224"
5506,"CA-2017-127782","2017-11-02","2017-11-06","Standard Class","TH-21115","TEC-PH-10001817","859.2",4,"0.4","-186.16"
4585,"US-2017-163790","2017-11-02","2017-11-04","Second Class","NL-18310","OFF-EN-10001335","76.58",7,"0","38.29"
4880,"CA-2017-143567","2017-11-02","2017-11-05","Second Class","TB-21175","OFF-EN-10004846","5.32",2,"0","2.6068"
4881,"CA-2017-143567","2017-11-02","2017-11-05","Second Class","TB-21175","FUR-CH-10000454","975.92",4,"0","292.776"
4882,"CA-2017-143567","2017-11-02","2017-11-05","Second Class","TB-21175","TEC-AC-10004145","2249.91",9,"0","517.4793"
4883,"CA-2017-143567","2017-11-02","2017-11-05","Second Class","TB-21175","OFF-ST-10001580","59.92",4,"0","16.7776"
7377,"US-2017-145597","2017-11-02","2017-11-05","First Class","GG-14650","OFF-AR-10001958","54.336",4,"0.2","5.4336"
9083,"CA-2017-169005","2017-11-02","2017-11-06","Standard Class","BG-11035","OFF-AR-10000246","5.56",2,"0","1.4456"
3275,"CA-2017-116358","2017-11-02","2017-11-06","Standard Class","KM-16225","OFF-FA-10003495","18.24",3,"0","9.12"
3276,"CA-2017-116358","2017-11-02","2017-11-06","Standard Class","KM-16225","OFF-AR-10004685","27.78",6,"0","9.1674"
5648,"CA-2017-168179","2017-11-02","2017-11-07","Standard Class","JB-16000","OFF-PA-10001800","19.44",3,"0","9.3312"
8399,"CA-2017-120061","2017-11-02","2017-11-07","Second Class","SR-20425","FUR-CH-10001973","155.372",2,"0.3","-35.5136"
2890,"CA-2017-164049","2017-11-02","2017-11-06","Standard Class","KH-16630","OFF-PA-10000791","23.85",5,"0","10.7325"
8226,"CA-2017-104136","2017-11-01","2017-11-04","Second Class","SF-20065","OFF-PA-10004243","189.7",10,"0","91.056"
8227,"CA-2017-104136","2017-11-01","2017-11-04","Second Class","SF-20065","OFF-PA-10001033","40.99",1,"0","20.0851"
2567,"CA-2017-123967","2017-11-01","2017-11-03","Second Class","SF-20200","OFF-BI-10001308","25.12",5,"0.2","7.85"
2568,"CA-2017-123967","2017-11-01","2017-11-03","Second Class","SF-20200","FUR-TA-10003954","2665.62",9,"0","239.9058"
6398,"CA-2017-131632","2017-10-31","2017-11-04","Standard Class","AH-10120","OFF-AR-10003651","5.248",2,"0.2","0.5904"
7828,"CA-2017-117114","2017-10-31","2017-11-05","Standard Class","CY-12745","OFF-EN-10001137","9.912",3,"0.2","3.2214"
7827,"CA-2017-117114","2017-10-31","2017-11-05","Standard Class","CY-12745","TEC-PH-10004042","508.768",4,"0.2","38.1576"
3438,"CA-2017-152583","2017-10-30","2017-10-30","Same Day","RA-19945","FUR-FU-10003849","16.192",2,"0.6","-8.5008"
1660,"CA-2017-127285","2017-10-30","2017-11-06","Standard Class","MM-18055","OFF-BI-10004330","88.752",3,"0.2","27.735"
1707,"CA-2017-123491","2017-10-30","2017-11-05","Standard Class","JK-15205","OFF-LA-10003077","43.86",6,"0","20.6142"
1661,"CA-2017-127285","2017-10-30","2017-11-06","Standard Class","MM-18055","OFF-BI-10002072","13.904",2,"0.2","5.214"
1710,"CA-2017-123491","2017-10-30","2017-11-05","Standard Class","JK-15205","FUR-CH-10003061","71.992",1,"0.2","-0.8999"
2280,"CA-2017-142622","2017-10-30","2017-11-02","First Class","JK-15625","FUR-CH-10003833","97.568",2,"0.2","-6.098"
3550,"CA-2017-155292","2017-10-30","2017-11-01","First Class","RD-19810","OFF-LA-10001982","30",8,"0","14.4"
1711,"CA-2017-123491","2017-10-30","2017-11-05","Standard Class","JK-15205","OFF-AR-10003514","19.9",5,"0","6.567"
1712,"CA-2017-123491","2017-10-30","2017-11-05","Standard Class","JK-15205","OFF-AP-10002684","1702.12",14,"0","510.636"
3548,"CA-2017-155292","2017-10-30","2017-11-01","First Class","RD-19810","OFF-SU-10002573","35.06",2,"0","10.518"
2281,"CA-2017-142622","2017-10-30","2017-11-02","First Class","JK-15625","FUR-CH-10004289","614.272",8,"0.2","-23.0352"
3547,"CA-2017-155292","2017-10-30","2017-11-01","First Class","RD-19810","OFF-ST-10004963","105.98",7,"0","4.2392"
3439,"CA-2017-152583","2017-10-30","2017-10-30","Same Day","RA-19945","FUR-TA-10002041","251.006",2,"0.3","-68.1302"
1742,"CA-2017-152807","2017-10-30","2017-11-03","Standard Class","MC-18100","OFF-PA-10004355","20.736",4,"0.2","7.2576"
1743,"CA-2017-152807","2017-10-30","2017-11-03","Standard Class","MC-18100","FUR-FU-10004415","7.168",2,"0.2","0.9856"
1744,"CA-2017-152807","2017-10-30","2017-11-03","Standard Class","MC-18100","OFF-ST-10002486","11.168",2,"0.2","-2.5128"
2282,"CA-2017-142622","2017-10-30","2017-11-02","First Class","JK-15625","FUR-BO-10004467","199.98",2,"0","37.9962"
1745,"CA-2017-152807","2017-10-30","2017-11-03","Standard Class","MC-18100","TEC-AC-10001142","442.4",7,"0.2","-55.3"
3440,"CA-2017-152583","2017-10-30","2017-10-30","Same Day","RA-19945","OFF-ST-10002214","54.192",6,"0.2","4.0644"
3549,"CA-2017-155292","2017-10-30","2017-11-01","First Class","RD-19810","FUR-CH-10000553","33.94",1,"0","9.1638"
1709,"CA-2017-123491","2017-10-30","2017-11-05","Standard Class","JK-15205","OFF-PA-10003424","7.42",2,"0","3.71"
1708,"CA-2017-123491","2017-10-30","2017-11-05","Standard Class","JK-15205","TEC-PH-10003505","148.48",2,"0.2","16.704"
1494,"CA-2017-139661","2017-10-30","2017-11-03","Standard Class","JW-15220","FUR-FU-10002885","9.64",2,"0","3.6632"
899,"CA-2017-160983","2017-10-29","2017-10-31","Second Class","GB-14530","OFF-PA-10002250","46.96",8,"0","22.5408"
6495,"CA-2017-111262","2017-10-28","2017-11-01","Second Class","KH-16510","TEC-AC-10002167","24",2,"0.2","-2.7"
6497,"CA-2017-111262","2017-10-28","2017-11-01","Second Class","KH-16510","TEC-AC-10004510","26.176",2,"0.2","-3.272"
7712,"CA-2017-139353","2017-10-28","2017-10-30","Second Class","JM-15250","FUR-FU-10001876","77.952",3,"0.2","15.5904"
6496,"CA-2017-111262","2017-10-28","2017-11-01","Second Class","KH-16510","OFF-PA-10001937","15.552",3,"0.2","5.4432"
7713,"CA-2017-139353","2017-10-28","2017-10-30","Second Class","JM-15250","OFF-ST-10001522","147.184",2,"0.2","-29.4368"
7714,"CA-2017-139353","2017-10-28","2017-10-30","Second Class","JM-15250","OFF-PA-10000300","47.952",3,"0.2","16.1838"
8910,"CA-2017-160661","2017-10-28","2017-11-01","Standard Class","SA-20830","OFF-LA-10002475","21.93",3,"0","10.3071"
4260,"CA-2017-118367","2017-10-28","2017-11-02","Second Class","LO-17170","OFF-EN-10004386","47.98",2,"0","23.99"
4025,"CA-2017-130764","2017-10-27","2017-10-28","First Class","JO-15145","TEC-PH-10003215","95.84",4,"0.2","34.742"
8477,"CA-2017-134880","2017-10-27","2017-11-01","Standard Class","TW-21025","OFF-PA-10004039","44.784",1,"0.2","16.2342"
9242,"CA-2017-110310","2017-10-27","2017-11-02","Standard Class","NB-18655","OFF-AR-10001662","6.576",3,"0.2","0.5754"
3253,"CA-2017-110373","2017-10-27","2017-10-30","Second Class","MA-17560","OFF-AR-10003045","7.056",3,"0.2","2.205"
9241,"CA-2017-110310","2017-10-27","2017-11-02","Standard Class","NB-18655","OFF-BI-10001097","5.607",3,"0.7","-3.9249"
5674,"CA-2017-127922","2017-10-27","2017-11-03","Standard Class","SH-19975","OFF-PA-10001204","8.448",2,"0.2","2.64"
9240,"CA-2017-110310","2017-10-27","2017-11-02","Standard Class","NB-18655","OFF-PA-10001685","56.784",7,"0.2","20.5842"
3254,"CA-2017-110373","2017-10-27","2017-10-30","Second Class","MA-17560","TEC-PH-10001536","27.184",2,"0.2","2.0388"
7619,"CA-2017-151225","2017-10-27","2017-10-29","First Class","JM-15655","FUR-TA-10001539","189.576",1,"0.2","9.4788"
5673,"CA-2017-127922","2017-10-27","2017-11-03","Standard Class","SH-19975","OFF-EN-10003068","15.84",2,"0.2","5.544"
4024,"CA-2017-130764","2017-10-27","2017-10-28","First Class","JO-15145","FUR-BO-10003034","556.665",5,"0.15","6.549"
7620,"CA-2017-151225","2017-10-27","2017-10-29","First Class","JM-15655","TEC-PH-10004100","71.96",5,"0.2","7.196"
8809,"US-2017-110646","2017-10-26","2017-10-31","Standard Class","JF-15190","TEC-PH-10002807","118.65",5,"0.4","19.775"
6665,"CA-2017-162173","2017-10-26","2017-11-01","Standard Class","OT-18730","OFF-EN-10002831","251.58",7,"0","113.211"
6664,"CA-2017-162173","2017-10-26","2017-11-01","Standard Class","OT-18730","FUR-TA-10001520","356.85",5,"0","60.6645"
9532,"CA-2017-102729","2017-10-26","2017-10-31","Standard Class","BF-11215","OFF-ST-10000464","55.616",2,"0.2","5.5616"
8808,"US-2017-110646","2017-10-26","2017-10-31","Standard Class","JF-15190","OFF-BI-10004330","33.282",3,"0.7","-27.735"
8810,"US-2017-110646","2017-10-26","2017-10-31","Standard Class","JF-15190","OFF-LA-10001404","14.76",5,"0.2","4.9815"
7333,"CA-2017-115119","2017-10-26","2017-10-30","Standard Class","SC-20440","OFF-BI-10003007","81.438",7,"0.7","-65.1504"
7332,"CA-2017-115119","2017-10-26","2017-10-30","Standard Class","SC-20440","TEC-PH-10001433","61.542",1,"0.4","-13.3341"
87,"CA-2017-155558","2017-10-26","2017-11-02","Standard Class","PG-18895","TEC-AC-10001998","19.99",1,"0","6.7966"
88,"CA-2017-155558","2017-10-26","2017-11-02","Standard Class","PG-18895","OFF-LA-10000134","6.16",2,"0","2.9568"
8678,"CA-2017-141705","2017-10-24","2017-10-26","First Class","PO-18850","FUR-TA-10004607","517.405",5,"0.3","-81.3065"
9612,"CA-2017-144365","2017-10-24","2017-10-30","Standard Class","CS-11950","OFF-FA-10000735","11.68",4,"0","5.256"
3857,"US-2017-105389","2017-10-23","2017-10-28","Second Class","DM-13015","TEC-PH-10002824","823.96",5,"0.2","51.4975"
1261,"CA-2017-117079","2017-10-23","2017-10-27","Standard Class","JR-15700","TEC-PH-10004586","863.88",3,"0.2","107.985"
8451,"CA-2017-125451","2017-10-23","2017-10-24","First Class","AH-10075","OFF-AP-10002906","2.22",1,"0","0.666"
8450,"CA-2017-125451","2017-10-23","2017-10-24","First Class","AH-10075","OFF-PA-10003724","43.44",8,"0","21.2856"
8449,"CA-2017-125451","2017-10-23","2017-10-24","First Class","AH-10075","FUR-TA-10004915","637.896",3,"0.3","-127.5792"
8448,"CA-2017-125451","2017-10-23","2017-10-24","First Class","AH-10075","FUR-FU-10000277","210.68",2,"0","50.5632"
8447,"CA-2017-125451","2017-10-23","2017-10-24","First Class","AH-10075","FUR-FU-10004963","35",4,"0","14.7"
8446,"CA-2017-125451","2017-10-23","2017-10-24","First Class","AH-10075","FUR-TA-10001039","240.744",4,"0.3","-13.7568"
4151,"CA-2017-106068","2017-10-23","2017-10-28","Standard Class","RB-19330","OFF-ST-10002344","259.136",4,"0.2","-58.3056"
4150,"CA-2017-106068","2017-10-23","2017-10-28","Standard Class","RB-19330","TEC-AC-10002942","55.2",1,"0.2","-2.07"
4149,"CA-2017-106068","2017-10-23","2017-10-28","Standard Class","RB-19330","OFF-ST-10004507","13.72",1,"0.2","1.2005"
4148,"CA-2017-106068","2017-10-23","2017-10-28","Standard Class","RB-19330","OFF-BI-10000962","9.762",3,"0.8","-15.1311"
2896,"CA-2017-139913","2017-10-23","2017-10-29","Standard Class","JC-16105","TEC-PH-10001552","35.88",3,"0","10.0464"
2895,"CA-2017-139913","2017-10-23","2017-10-29","Standard Class","JC-16105","FUR-FU-10000771","69.08",11,"0","29.0136"
2894,"CA-2017-139913","2017-10-23","2017-10-29","Standard Class","JC-16105","OFF-PA-10002479","26.4",5,"0","11.88"
2893,"CA-2017-139913","2017-10-23","2017-10-29","Standard Class","JC-16105","OFF-PA-10003739","11.56",2,"0","5.6644"
3858,"US-2017-105389","2017-10-23","2017-10-28","Second Class","DM-13015","OFF-AR-10000634","10.272",3,"0.2","0.8988"
3856,"US-2017-105389","2017-10-23","2017-10-28","Second Class","DM-13015","OFF-BI-10004364","3.564",3,"0.8","-6.237"
2627,"CA-2017-127180","2017-10-22","2017-10-24","First Class","TA-21385","TEC-PH-10003800","52.99",1,"0","0.5299"
2624,"CA-2017-127180","2017-10-22","2017-10-24","First Class","TA-21385","TEC-CO-10004722","11199.968",4,"0.2","3919.9888"
4516,"US-2017-111920","2017-10-22","2017-10-26","Standard Class","PS-18970","OFF-AR-10003179","36.44",4,"0","12.0252"
4643,"CA-2017-130141","2017-10-22","2017-10-24","Second Class","HA-14905","FUR-CH-10000749","579.136",4,"0.2","-28.9568"
4479,"CA-2017-130211","2017-10-22","2017-10-22","Same Day","BD-11620","FUR-TA-10003748","248.98",2,"0","54.7756"
4478,"CA-2017-130211","2017-10-22","2017-10-22","Same Day","BD-11620","OFF-ST-10000129","333.09",3,"0","23.3163"
4295,"CA-2017-101581","2017-10-22","2017-10-27","Standard Class","DW-13195","FUR-TA-10002607","177.225",5,"0.5","-120.513"
4642,"CA-2017-130141","2017-10-22","2017-10-24","Second Class","HA-14905","OFF-BI-10000831","3.168",4,"0.7","-2.5344"
2625,"CA-2017-127180","2017-10-22","2017-10-24","First Class","TA-21385","TEC-PH-10001494","2399.6",8,"0","647.892"
7263,"CA-2017-156363","2017-10-22","2017-10-28","Standard Class","ML-17395","TEC-PH-10003988","32.7",5,"0.4","-6.54"
7264,"CA-2017-156363","2017-10-22","2017-10-28","Standard Class","ML-17395","OFF-EN-10003068","31.68",4,"0.2","11.088"
2626,"CA-2017-127180","2017-10-22","2017-10-24","First Class","TA-21385","OFF-EN-10002500","63.9",5,"0","28.755"
5433,"CA-2017-117422","2017-10-21","2017-10-25","Standard Class","FC-14245","OFF-BI-10002799","6.216",4,"0.7","-4.9728"
1832,"CA-2017-145884","2017-10-21","2017-10-21","Same Day","SL-20155","FUR-TA-10002356","262.11",1,"0","62.9064"
2159,"CA-2017-148166","2017-10-21","2017-10-26","Standard Class","NK-18490","OFF-AR-10004956","17.856",4,"0.2","2.0088"
1831,"CA-2017-145884","2017-10-21","2017-10-21","Same Day","SL-20155","TEC-PH-10000895","1439.92",8,"0","374.3792"
7350,"CA-2017-142125","2017-10-21","2017-10-27","Standard Class","JB-15400","OFF-BI-10000301","38.82",6,"0","19.41"
7351,"CA-2017-142125","2017-10-21","2017-10-27","Standard Class","JB-15400","OFF-BI-10003460","21.9",5,"0","10.512"
4047,"CA-2017-100356","2017-10-21","2017-10-25","Standard Class","SP-20920","OFF-AP-10002191","23.992",2,"0.8","-62.3792"
6196,"CA-2017-113453","2017-10-21","2017-10-28","Standard Class","CM-12160","TEC-PH-10004165","329.988",2,"0.4","-76.9972"
5431,"CA-2017-117422","2017-10-21","2017-10-25","Standard Class","FC-14245","OFF-AP-10000938","161.568",2,"0.2","16.1568"
5432,"CA-2017-117422","2017-10-21","2017-10-25","Standard Class","FC-14245","OFF-PA-10002195","4.064",1,"0.2","1.3716"
4558,"US-2017-117331","2017-10-21","2017-10-28","Standard Class","ND-18370","OFF-BI-10003984","8.559",1,"0.7","-6.5619"
6197,"CA-2017-113453","2017-10-21","2017-10-28","Standard Class","CM-12160","OFF-ST-10000352","71.376",3,"0.2","-4.461"
1906,"CA-2017-154410","2017-10-21","2017-10-24","First Class","MD-17860","OFF-ST-10002743","909.12",8,"0","9.0912"
1905,"CA-2017-167094","2017-10-21","2017-10-22","First Class","DK-12835","TEC-AC-10003116","28.4",2,"0.2","6.745"
1904,"CA-2017-167094","2017-10-21","2017-10-22","First Class","DK-12835","FUR-CH-10000155","478.48",2,"0.2","47.848"
1903,"CA-2017-167094","2017-10-21","2017-10-22","First Class","DK-12835","OFF-PA-10003953","5.184",1,"0.2","1.8144"
527,"CA-2017-113558","2017-10-21","2017-10-26","Standard Class","PH-18790","FUR-CH-10003379","683.952",3,"0.2","42.747"
528,"CA-2017-113558","2017-10-21","2017-10-26","Standard Class","PH-18790","FUR-FU-10001756","45.696",3,"0.2","5.1408"
2798,"CA-2017-158743","2017-10-20","2017-10-27","Standard Class","IG-15085","OFF-AR-10002257","13.36",4,"0","4.1416"
8884,"US-2017-115252","2017-10-20","2017-10-25","Standard Class","MY-18295","OFF-PA-10001667","14.352",3,"0.2","4.485"
2799,"CA-2017-158743","2017-10-20","2017-10-27","Standard Class","IG-15085","OFF-PA-10001019","39.96",2,"0","18.7812"
2800,"CA-2017-158743","2017-10-20","2017-10-27","Standard Class","IG-15085","OFF-BI-10003364","145.85",5,"0","70.008"
3190,"US-2017-146416","2017-10-20","2017-10-22","Second Class","JE-16165","OFF-BI-10001787","20.928",4,"0.2","7.5864"
3189,"US-2017-146416","2017-10-20","2017-10-22","Second Class","JE-16165","OFF-LA-10003714","3.75",1,"0","1.8"
8238,"CA-2017-103065","2017-10-20","2017-10-20","Same Day","PT-19090","OFF-ST-10000617","4.768",2,"0.2","-0.7748"
8239,"CA-2017-103065","2017-10-20","2017-10-20","Same Day","PT-19090","OFF-PA-10000380","6.672",1,"0.2","2.502"
8240,"CA-2017-103065","2017-10-20","2017-10-20","Same Day","PT-19090","OFF-AR-10003251","4.448",2,"0.2","1.112"
8241,"CA-2017-103065","2017-10-20","2017-10-20","Same Day","PT-19090","FUR-FU-10000175","43.936",4,"0.2","6.0412"
454,"CA-2017-147277","2017-10-20","2017-10-24","Standard Class","EB-13705","FUR-TA-10001539","284.364",2,"0.4","-75.8304"
455,"CA-2017-147277","2017-10-20","2017-10-24","Standard Class","EB-13705","OFF-ST-10000142","665.408",2,"0.2","66.5408"
6347,"CA-2017-104822","2017-10-20","2017-10-20","Same Day","RB-19465","OFF-LA-10002034","24.55",5,"0","12.0295"
5260,"CA-2017-158722","2017-10-20","2017-10-26","Standard Class","MA-17560","OFF-PA-10000176","45.528",3,"0.2","15.9348"
8883,"US-2017-115252","2017-10-20","2017-10-25","Standard Class","MY-18295","TEC-PH-10004071","15.984",2,"0.2","1.3986"
5176,"CA-2017-106432","2017-10-19","2017-10-24","Standard Class","CA-12265","FUR-BO-10004360","328.3992",3,"0.32","-91.7586"
3060,"CA-2017-131492","2017-10-19","2017-10-24","Second Class","HH-15010","FUR-TA-10003837","24.368",2,"0.2","-3.3506"
5175,"CA-2017-106432","2017-10-19","2017-10-24","Standard Class","CA-12265","OFF-BI-10002799","2.072",2,"0.8","-3.5224"
1362,"CA-2017-125199","2017-10-19","2017-10-25","Standard Class","HM-14860","OFF-PA-10004041","23.68",4,"0.2","7.4"
2929,"US-2017-120390","2017-10-19","2017-10-26","Standard Class","TH-21550","OFF-BI-10004995","1633.188",4,"0.7","-1306.5504"
423,"CA-2017-125388","2017-10-19","2017-10-23","Standard Class","MP-17965","FUR-FU-10004712","56.56",4,"0","14.7056"
9706,"CA-2017-125990","2017-10-19","2017-10-23","Standard Class","JS-16030","OFF-BI-10004826","39.624",3,"0.2","13.8684"
1361,"CA-2017-125199","2017-10-19","2017-10-25","Standard Class","HM-14860","OFF-AR-10002956","123.256",7,"0.2","9.2442"
1671,"CA-2017-159457","2017-10-19","2017-10-26","Standard Class","RD-19480","TEC-PH-10002185","16.68",3,"0.2","5.2125"
3058,"CA-2017-131492","2017-10-19","2017-10-24","Second Class","HH-15010","OFF-LA-10001641","31.5",10,"0","15.12"
3057,"CA-2017-131492","2017-10-19","2017-10-24","Second Class","HH-15010","OFF-EN-10002973","8.96",2,"0","4.3008"
35,"CA-2017-107727","2017-10-19","2017-10-23","Second Class","MA-17560","OFF-PA-10000249","29.472",3,"0.2","9.9468"
424,"CA-2017-125388","2017-10-19","2017-10-23","Standard Class","MP-17965","OFF-ST-10000918","32.7",3,"0","8.502"
3059,"CA-2017-131492","2017-10-19","2017-10-24","Second Class","HH-15010","FUR-FU-10003878","30.56",2,"0","10.3904"
4927,"CA-2017-117653","2017-10-19","2017-10-23","Standard Class","MO-17500","FUR-TA-10003008","91.275",1,"0.5","-67.5435"
1363,"CA-2017-125199","2017-10-19","2017-10-25","Standard Class","HM-14860","TEC-PH-10001336","309.576",4,"0.4","-56.7556"
